,C,Gamma,Degree,Accuracy,Std
339,59948425.03189421,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605
340,59948425.03189421,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276
341,59948425.03189421,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978
342,59948425.03189421,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356
343,59948425.03189421,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605
344,59948425.03189421,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276
345,59948425.03189421,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978
346,59948425.03189421,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356
347,59948425.03189421,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605
348,59948425.03189421,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276
349,59948425.03189421,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978
350,59948425.03189421,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356
351,59948425.03189421,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605
352,59948425.03189421,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276
353,59948425.03189421,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978
354,59948425.03189421,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356
355,59948425.03189421,59948425.03189421,5.0,0.06666666666666667,0.0
356,59948425.03189421,10000000000.0,2.0,0.8303030303030304,0.18719327529067276
357,59948425.03189421,10000000000.0,3.0,0.6606060606060606,0.24029366789816978
358,59948425.03189421,10000000000.0,4.0,0.06666666666666667,0.0
359,59948425.03189421,10000000000.0,5.0,0.06666666666666667,0.0
360,10000000000.0,1e-10,2.0,0.30909090909090914,0.1484539238050411
361,10000000000.0,1e-10,3.0,0.10909090909090909,0.04285495643554833
362,10000000000.0,1e-10,4.0,0.9090909090909091,0.09958591954639384
363,10000000000.0,1e-10,5.0,0.9575757575757577,0.042854956435548326
364,10000000000.0,1.6681005372000592e-08,2.0,0.30909090909090914,0.1484539238050411
365,10000000000.0,1.6681005372000592e-08,3.0,0.09696969696969697,0.043703651823805936
366,10000000000.0,1.6681005372000592e-08,4.0,0.07272727272727272,0.019165319152535634
367,10000000000.0,1.6681005372000592e-08,5.0,0.9575757575757577,0.042854956435548326
368,10000000000.0,2.782559402207126e-06,2.0,0.8303030303030304,0.18719327529067276
369,10000000000.0,2.782559402207126e-06,3.0,0.09696969696969697,0.043703651823805936
370,10000000000.0,2.782559402207126e-06,4.0,0.07272727272727272,0.019165319152535634
371,10000000000.0,2.782559402207126e-06,5.0,0.06666666666666667,0.0
372,10000000000.0,0.0004641588833612782,2.0,0.8303030303030304,0.18719327529067276
373,10000000000.0,0.0004641588833612782,3.0,0.6606060606060606,0.24029366789816978
374,10000000000.0,0.0004641588833612782,4.0,0.4848484848484848,0.2622219109428356
375,10000000000.0,0.0004641588833612782,5.0,0.3878787878787879,0.24257571025684244
376,10000000000.0,0.07742636826811278,2.0,0.8303030303030304,0.18719327529067276
377,10000000000.0,0.07742636826811278,3.0,0.6606060606060606,0.24029366789816978
378,10000000000.0,0.07742636826811278,4.0,0.4848484848484848,0.2622219109428356
379,10000000000.0,0.07742636826811278,5.0,0.37575757575757573,0.25627120620443605
380,10000000000.0,12.915496650148826,2.0,0.8303030303030304,0.18719327529067276
381,10000000000.0,12.915496650148826,3.0,0.6606060606060606,0.24029366789816978
382,10000000000.0,12.915496650148826,4.0,0.4848484848484848,0.2622219109428356
383,10000000000.0,12.915496650148826,5.0,0.37575757575757573,0.25627120620443605
384,10000000000.0,2154.4346900318865,2.0,0.8303030303030304,0.18719327529067276
385,10000000000.0,2154.4346900318865,3.0,0.6606060606060606,0.24029366789816978
386,10000000000.0,2154.4346900318865,4.0,0.4848484848484848,0.2622219109428356
387,10000000000.0,2154.4346900318865,5.0,0.37575757575757573,0.25627120620443605
388,10000000000.0,359381.36638046405,2.0,0.8303030303030304,0.18719327529067276
389,10000000000.0,359381.36638046405,3.0,0.6606060606060606,0.24029366789816978
390,10000000000.0,359381.36638046405,4.0,0.4848484848484848,0.2622219109428356
391,10000000000.0,359381.36638046405,5.0,0.37575757575757573,0.25627120620443605
392,10000000000.0,59948425.03189421,2.0,0.8303030303030304,0.18719327529067276
393,10000000000.0,59948425.03189421,3.0,0.6606060606060606,0.24029366789816978
394,10000000000.0,59948425.03189421,4.0,0.4848484848484848,0.2622219109428356
395,10000000000.0,59948425.03189421,5.0,0.06666666666666667,0.0
396,10000000000.0,10000000000.0,2.0,0.8303030303030304,0.18719327529067276
397,10000000000.0,10000000000.0,3.0,0.6606060606060606,0.24029366789816978
398,10000000000.0,10000000000.0,4.0,0.06666666666666667,0.0
399,10000000000.0,10000000000.0,5.0,0.06666666666666667,0.0
