,C,Gamma,Accuracy,Std
83,59948425.03189421,0.0004641588833612782,0.9454545454545454,0.07422696190252055
84,59948425.03189421,0.07742636826811278,0.8303030303030302,0.1617171401712283
85,59948425.03189421,12.915496650148826,0.5818181818181819,0.21666136886932702
86,59948425.03189421,2154.4346900318865,0.5939393939393939,0.1895332820740835
87,59948425.03189421,359381.36638046405,0.5818181818181819,0.18660368870715943
88,59948425.03189421,59948425.03189421,0.5818181818181819,0.18660368870715943
89,59948425.03189421,10000000000.0,0.5818181818181819,0.18660368870715943
90,10000000000.0,1e-10,0.9454545454545454,0.07422696190252055
91,10000000000.0,1.6681005372000592e-08,0.9454545454545454,0.07422696190252055
92,10000000000.0,2.782559402207126e-06,0.9454545454545454,0.07422696190252055
93,10000000000.0,0.0004641588833612782,0.9454545454545454,0.07422696190252055
94,10000000000.0,0.07742636826811278,0.8303030303030302,0.1617171401712283
95,10000000000.0,12.915496650148826,0.5878787878787879,0.21238079355073008
96,10000000000.0,2154.4346900318865,0.5939393939393939,0.1895332820740835
97,10000000000.0,359381.36638046405,0.5818181818181819,0.18660368870715943
98,10000000000.0,59948425.03189421,0.5818181818181819,0.18660368870715943
99,10000000000.0,10000000000.0,0.5818181818181819,0.18660368870715943
