,C,Gamma,Accuracy,Std,Time_train
27,2.782559402207126e-06,359381.36638046405,0.17575757575757575,0.20354976513632317,0.20252442359924316
28,2.782559402207126e-06,59948425.03189421,0.17575757575757575,0.20354976513632317,0.13343310356140137
29,2.782559402207126e-06,10000000000.0,0.17575757575757575,0.20354976513632317,0.14891576766967773
30,0.0004641588833612782,1e-10,0.6787878787878788,0.12970263369110727,0.10286617279052734
31,0.0004641588833612782,1.6681005372000592e-08,0.993939393939394,0.01916531915253563,0.1149129867553711
32,0.0004641588833612782,2.782559402207126e-06,0.9878787878787879,0.03833063830507125,0.10803008079528809
33,0.0004641588833612782,0.0004641588833612782,0.9878787878787879,0.03833063830507125,0.11591315269470215
34,0.0004641588833612782,0.07742636826811278,0.4484848484848485,0.29141370376172865,0.12881064414978027
35,0.0004641588833612782,12.915496650148826,0.44242424242424244,0.2514968960151083,0.13192296028137207
36,0.0004641588833612782,2154.4346900318865,0.17575757575757575,0.20354976513632317,0.13186287879943848
37,0.0004641588833612782,359381.36638046405,0.17575757575757575,0.20354976513632317,0.12590718269348145
38,0.0004641588833612782,59948425.03189421,0.17575757575757575,0.20354976513632317,0.18289494514465332
39,0.0004641588833612782,10000000000.0,0.17575757575757575,0.20354976513632317,0.2056417465209961
40,0.07742636826811278,1e-10,0.6787878787878788,0.12970263369110727,0.13585734367370605
41,0.07742636826811278,1.6681005372000592e-08,0.993939393939394,0.01916531915253563,0.20088529586791992
42,0.07742636826811278,2.782559402207126e-06,0.9878787878787879,0.03833063830507125,0.11795902252197266
43,0.07742636826811278,0.0004641588833612782,0.9878787878787879,0.03833063830507125,0.10194039344787598
44,0.07742636826811278,0.07742636826811278,0.4484848484848485,0.29141370376172865,0.11534357070922852
45,0.07742636826811278,12.915496650148826,0.4484848484848485,0.2479669399451974,0.19701623916625977
46,0.07742636826811278,2154.4346900318865,0.17575757575757575,0.20354976513632317,0.17091083526611328
47,0.07742636826811278,359381.36638046405,0.17575757575757575,0.20354976513632317,0.1948869228363037
48,0.07742636826811278,59948425.03189421,0.17575757575757575,0.20354976513632317,0.15529823303222656
49,0.07742636826811278,10000000000.0,0.17575757575757575,0.20354976513632317,0.2722764015197754
50,12.915496650148826,1e-10,0.6787878787878788,0.12970263369110727,0.10993719100952148
51,12.915496650148826,1.6681005372000592e-08,0.993939393939394,0.01916531915253563,0.11593413352966309
52,12.915496650148826,2.782559402207126e-06,0.9878787878787879,0.03833063830507125,0.13906407356262207
53,12.915496650148826,0.0004641588833612782,0.9757575757575758,0.058759755847470646,0.1309347152709961
54,12.915496650148826,0.07742636826811278,0.6606060606060606,0.2877352114053144,0.12193036079406738
55,12.915496650148826,12.915496650148826,0.27878787878787875,0.2723903642938695,0.13891887664794922
56,12.915496650148826,2154.4346900318865,0.17575757575757575,0.20354976513632317,0.12892532348632812
57,12.915496650148826,359381.36638046405,0.17575757575757575,0.20354976513632317,0.12996435165405273
58,12.915496650148826,59948425.03189421,0.17575757575757575,0.20354976513632317,0.12413597106933594
59,12.915496650148826,10000000000.0,0.17575757575757575,0.20354976513632317,0.14493942260742188
60,2154.4346900318865,1e-10,0.6787878787878788,0.12970263369110727,0.10593986511230469
61,2154.4346900318865,1.6681005372000592e-08,0.993939393939394,0.01916531915253563,0.11295700073242188
62,2154.4346900318865,2.782559402207126e-06,0.9757575757575758,0.058759755847470646,0.12592816352844238
63,2154.4346900318865,0.0004641588833612782,0.9515151515151515,0.057495957457606876,0.12539339065551758
64,2154.4346900318865,0.07742636826811278,0.6606060606060606,0.2877352114053144,0.1141347885131836
65,2154.4346900318865,12.915496650148826,0.27878787878787875,0.2723903642938695,0.14407110214233398
66,2154.4346900318865,2154.4346900318865,0.17575757575757575,0.20354976513632317,0.14197421073913574
67,2154.4346900318865,359381.36638046405,0.17575757575757575,0.20354976513632317,0.14105844497680664
68,2154.4346900318865,59948425.03189421,0.17575757575757575,0.20354976513632317,0.14291667938232422
69,2154.4346900318865,10000000000.0,0.17575757575757575,0.20354976513632317,0.2748410701751709
70,359381.36638046405,1e-10,0.6787878787878788,0.12970263369110727,0.14591670036315918
71,359381.36638046405,1.6681005372000592e-08,0.9818181818181819,0.04110503020075919,0.12792539596557617
72,359381.36638046405,2.782559402207126e-06,0.9454545454545454,0.07422696190252055,0.15091443061828613
73,359381.36638046405,0.0004641588833612782,0.9515151515151515,0.057495957457606876,0.17290091514587402
74,359381.36638046405,0.07742636826811278,0.6606060606060606,0.2877352114053144,0.1739041805267334
75,359381.36638046405,12.915496650148826,0.27878787878787875,0.2723903642938695,0.15291118621826172
76,359381.36638046405,2154.4346900318865,0.17575757575757575,0.20354976513632317,0.18589377403259277
77,359381.36638046405,359381.36638046405,0.17575757575757575,0.20354976513632317,0.1339254379272461
78,359381.36638046405,59948425.03189421,0.17575757575757575,0.20354976513632317,0.1459026336669922
79,359381.36638046405,10000000000.0,0.17575757575757575,0.20354976513632317,0.14403581619262695
80,59948425.03189421,1e-10,0.6787878787878788,0.12970263369110727,0.09598875045776367
81,59948425.03189421,1.6681005372000592e-08,0.9454545454545454,0.07422696190252055,0.14589905738830566
82,59948425.03189421,2.782559402207126e-06,0.9454545454545454,0.07422696190252055,0.13094305992126465
83,59948425.03189421,0.0004641588833612782,0.9515151515151515,0.057495957457606876,0.12491035461425781
84,59948425.03189421,0.07742636826811278,0.6606060606060606,0.2877352114053144,0.1159512996673584
85,59948425.03189421,12.915496650148826,0.27878787878787875,0.2723903642938695,0.1269068717956543
86,59948425.03189421,2154.4346900318865,0.17575757575757575,0.20354976513632317,0.14191842079162598
87,59948425.03189421,359381.36638046405,0.17575757575757575,0.20354976513632317,0.13794183731079102
88,59948425.03189421,59948425.03189421,0.17575757575757575,0.20354976513632317,0.14589810371398926
89,59948425.03189421,10000000000.0,0.17575757575757575,0.20354976513632317,0.1299443244934082
90,10000000000.0,1e-10,0.6787878787878788,0.12970263369110727,0.09094738960266113
91,10000000000.0,1.6681005372000592e-08,0.9454545454545454,0.07422696190252055,0.1448962688446045
92,10000000000.0,2.782559402207126e-06,0.9454545454545454,0.07422696190252055,0.17390179634094238
93,10000000000.0,0.0004641588833612782,0.9515151515151515,0.057495957457606876,0.15191364288330078
94,10000000000.0,0.07742636826811278,0.6606060606060606,0.2877352114053144,0.11793255805969238
95,10000000000.0,12.915496650148826,0.27878787878787875,0.2723903642938695,0.13810420036315918
96,10000000000.0,2154.4346900318865,0.17575757575757575,0.20354976513632317,0.15893101692199707
97,10000000000.0,359381.36638046405,0.17575757575757575,0.20354976513632317,0.17890310287475586
98,10000000000.0,59948425.03189421,0.17575757575757575,0.20354976513632317,0.15091276168823242
99,10000000000.0,10000000000.0,0.17575757575757575,0.20354976513632317,0.13648438453674316
