,hidden_layer,Accuracy,Std
244,"(30, 20, 60)",0.8787878787878789,0.26556245212371693
245,"(30, 20, 70)",0.8848484848484848,0.21341596195950316
246,"(30, 20, 80)",0.8666666666666667,0.33151016560429925
247,"(30, 20, 90)",0.8787878787878788,0.3104545084815927
248,"(30, 25, 20)",0.8787878787878786,0.22611828007488038
249,"(30, 25, 30)",0.9393939393939394,0.1327812260618584
250,"(30, 25, 40)",0.8666666666666667,0.26666666666666666
251,"(30, 25, 50)",0.8484848484848485,0.22805924511790035
252,"(30, 25, 60)",0.9393939393939394,0.16531129329679828
253,"(30, 25, 70)",0.9151515151515152,0.15139389087026422
254,"(30, 25, 80)",0.8727272727272727,0.2868402319078602
255,"(30, 25, 90)",0.9030303030303031,0.1999081515450987
256,"(30, 30, 20)",0.9212121212121214,0.12479551686044846
257,"(30, 30, 30)",0.9090909090909093,0.20712736352284924
258,"(30, 30, 40)",0.896969696969697,0.27480688603041536
259,"(30, 30, 50)",0.9090909090909091,0.182221774283308
260,"(30, 30, 60)",0.9090909090909093,0.20712736352284924
261,"(30, 30, 70)",0.9272727272727274,0.19241827716833387
262,"(30, 30, 80)",0.9333333333333335,0.1797866299901979
263,"(30, 30, 90)",0.9151515151515152,0.16171714017122826
264,"(30, 35, 20)",0.890909090909091,0.2801023032313053
265,"(30, 35, 30)",0.9030303030303031,0.2688614910644707
266,"(30, 35, 40)",0.9030303030303031,0.22998382983042756
267,"(30, 35, 50)",0.8969696969696969,0.1999081515450987
268,"(30, 35, 60)",0.890909090909091,0.19088503936998333
269,"(30, 35, 70)",0.9030303030303031,0.20783549332705756
270,"(30, 35, 80)",0.9151515151515152,0.17141982574219336
271,"(30, 35, 90)",0.8848484848484849,0.28478400301747225
272,"(30, 40, 20)",0.8545454545454546,0.27746722769114174
273,"(30, 40, 30)",0.9030303030303031,0.2565577028911118
274,"(30, 40, 40)",0.9333333333333335,0.15042028661807094
275,"(30, 40, 50)",0.9212121212121211,0.25940526738221453
276,"(30, 40, 60)",0.9151515151515152,0.18933938608258555
277,"(30, 40, 70)",0.9151515151515153,0.18933938608258555
278,"(30, 40, 80)",0.8787878787878789,0.2832320350435861
279,"(30, 40, 90)",0.9212121212121211,0.20354976513632322
280,"(30, 45, 20)",0.8969696969696969,0.28062634915855095
281,"(30, 45, 30)",0.890909090909091,0.22934409610211517
282,"(30, 45, 40)",0.9090909090909091,0.24302954734258692
283,"(30, 45, 50)",0.8848484848484848,0.28478400301747225
284,"(30, 45, 60)",0.9151515151515153,0.205703790890632
285,"(30, 45, 70)",0.8727272727272729,0.25712973861329
286,"(30, 45, 80)",0.9030303030303031,0.22284577346485135
287,"(30, 45, 90)",0.8666666666666667,0.2726599243442908
288,"(30, 50, 20)",0.8969696969696969,0.19165319152535634
289,"(30, 50, 30)",0.9212121212121214,0.13713586059375463
290,"(30, 50, 40)",0.8727272727272727,0.2085412185949728
291,"(30, 50, 50)",0.8848484848484849,0.2610988997398548
292,"(30, 50, 60)",0.8787878787878789,0.2113405548383357
293,"(30, 50, 70)",0.8848484848484849,0.2610988997398548
294,"(30, 50, 80)",0.8787878787878789,0.2944232194300878
295,"(30, 50, 90)",0.9212121212121211,0.21885418285173083
296,"(30, 55, 20)",0.9090909090909091,0.21478842602023457
297,"(30, 55, 30)",0.9151515151515153,0.19769098703394053
298,"(30, 55, 40)",0.9212121212121211,0.2035497651363232
299,"(30, 55, 50)",0.9090909090909091,0.17312553766164485
300,"(30, 55, 60)",0.8484848484848485,0.30132855502196493
301,"(30, 55, 70)",0.890909090909091,0.1991718390927877
302,"(30, 55, 80)",0.9090909090909091,0.22218548824028317
303,"(30, 55, 90)",0.890909090909091,0.31793641329949096
304,"(30, 60, 20)",0.9151515151515152,0.1893393860825856
305,"(30, 60, 30)",0.9272727272727274,0.23752627808806576
306,"(30, 60, 40)",0.896969696969697,0.1999081515450987
307,"(30, 60, 50)",0.9030303030303031,0.21547137981371126
308,"(30, 60, 60)",0.9030303030303031,0.183026289339897
309,"(30, 60, 70)",0.9272727272727274,0.19241827716833387
310,"(30, 60, 80)",0.9090909090909091,0.22218548824028317
311,"(30, 60, 90)",0.8787878787878789,0.2466301812045552
312,"(30, 65, 20)",0.8727272727272727,0.3188593075870523
313,"(30, 65, 30)",0.9030303030303031,0.21547137981371126
314,"(30, 65, 40)",0.9090909090909093,0.23628592351052033
315,"(30, 65, 50)",0.9212121212121211,0.20354976513632322
316,"(30, 65, 60)",0.9090909090909091,0.20712736352284927
317,"(30, 65, 70)",0.9212121212121214,0.2399877560390707
318,"(30, 65, 80)",0.8848484848484849,0.21341596195950316
319,"(30, 65, 90)",0.9030303030303031,0.2369069125538432
320,"(30, 70, 20)",0.890909090909091,0.20712736352284922
321,"(30, 70, 30)",0.9272727272727272,0.17481460729522372
322,"(30, 70, 40)",0.9333333333333335,0.16080605044147395
323,"(30, 70, 50)",0.9272727272727274,0.19241827716833387
324,"(30, 70, 60)",0.9333333333333335,0.15042028661807094
325,"(30, 70, 70)",0.9212121212121211,0.16882894881435298
326,"(30, 70, 80)",0.9090909090909091,0.20712736352284927
327,"(30, 70, 90)",0.9272727272727274,0.15522725424079634
328,"(30, 75, 20)",0.8909090909090908,0.249591033720897
329,"(30, 75, 30)",0.896969696969697,0.22284577346485135
330,"(30, 75, 40)",0.890909090909091,0.2801023032313053
331,"(30, 75, 50)",0.9272727272727274,0.20064176190602243
332,"(30, 75, 60)",0.9333333333333335,0.15042028661807094
333,"(30, 75, 70)",0.9090909090909091,0.19088503936998327
334,"(30, 75, 80)",0.8787878787878789,0.25309833960995276
335,"(30, 75, 90)",0.8848484848484849,0.2418174223425455
336,"(30, 80, 20)",0.8787878787878788,0.27158007881706764
337,"(30, 80, 30)",0.896969696969697,0.19990815154509872
338,"(30, 80, 40)",0.9030303030303031,0.2299838298304276
339,"(30, 80, 50)",0.9151515151515152,0.18060199303941019
340,"(30, 80, 60)",0.896969696969697,0.183026289339897
341,"(30, 80, 70)",0.8969696969696969,0.24363334839080952
342,"(30, 80, 80)",0.9090909090909091,0.28010230323130525
343,"(30, 80, 90)",0.8787878787878789,0.26556245212371693
344,"(30, 85, 20)",0.9030303030303028,0.24363334839080952
345,"(30, 85, 30)",0.896969696969697,0.2627816168324703
346,"(30, 85, 40)",0.9090909090909091,0.17312553766164485
347,"(30, 85, 50)",0.9393939393939394,0.1838272834921588
348,"(30, 85, 60)",0.9090909090909093,0.19088503936998327
349,"(30, 85, 70)",0.9151515151515153,0.18060199303941016
350,"(30, 85, 80)",0.896969696969697,0.2299838298304276
351,"(30, 85, 90)",0.9090909090909093,0.2221854882402832
352,"(30, 90, 20)",0.9090909090909091,0.16352409167553988
353,"(30, 90, 30)",0.8727272727272727,0.25712973861329
354,"(30, 90, 40)",0.9212121212121211,0.17814470856604933
355,"(30, 90, 50)",0.9454545454545454,0.13713586059375463
356,"(30, 90, 60)",0.8787878787878788,0.2399877560390707
357,"(30, 90, 70)",0.8848484848484848,0.21341596195950316
358,"(30, 90, 80)",0.896969696969697,0.2369069125538432
359,"(30, 90, 90)",0.890909090909091,0.22218548824028317
360,"(35, 20, 20)",0.8848484848484848,0.21341596195950316
361,"(35, 20, 30)",0.8787878787878789,0.3632320985156775
362,"(35, 20, 40)",0.890909090909091,0.26831446813549886
363,"(35, 20, 50)",0.8848484848484849,0.24841092765962663
364,"(35, 20, 60)",0.890909090909091,0.2221854882402832
365,"(35, 20, 70)",0.9090909090909091,0.22218548824028317
366,"(35, 20, 80)",0.9151515151515152,0.18933938608258555
367,"(35, 20, 90)",0.9030303030303031,0.2299838298304276
368,"(35, 25, 20)",0.9090909090909091,0.182221774283308
369,"(35, 25, 30)",0.9212121212121214,0.16882894881435298
370,"(35, 25, 40)",0.890909090909091,0.243029547342587
371,"(35, 25, 50)",0.9090909090909091,0.24302954734258697
372,"(35, 25, 60)",0.8787878787878789,0.2466301812045552
373,"(35, 25, 70)",0.9030303030303031,0.21547137981371126
374,"(35, 25, 80)",0.9090909090909091,0.2801023032313053
375,"(35, 25, 90)",0.896969696969697,0.2501789992793975
376,"(35, 30, 20)",0.8727272727272727,0.30855568633594804
377,"(35, 30, 30)",0.8787878787878789,0.29442321943008776
378,"(35, 30, 40)",0.8787878787878789,0.29442321943008776
379,"(35, 30, 50)",0.8787878787878789,0.25940526738221453
380,"(35, 30, 60)",0.890909090909091,0.24959103372089697
381,"(35, 30, 70)",0.890909090909091,0.2969078476100822
382,"(35, 30, 80)",0.8727272727272729,0.333718785404514
383,"(35, 30, 90)",0.9030303030303031,0.24363334839080944
384,"(35, 35, 20)",0.890909090909091,0.2559843888720349
