,hidden_layer,Accuracy,Std
132,"(25, 25, 60)",0.9333333333333335,0.1797866299901979
133,"(25, 25, 70)",0.9272727272727274,0.19241827716833387
134,"(25, 25, 80)",0.8666666666666667,0.3165470268412266
135,"(25, 25, 90)",0.9393939393939394,0.1444409125795513
136,"(25, 30, 20)",0.9393939393939394,0.20854121859497277
137,"(25, 30, 30)",0.9030303030303031,0.20783549332705756
138,"(25, 30, 40)",0.9090909090909091,0.19088503936998327
139,"(25, 30, 50)",0.9212121212121211,0.22611828007488044
140,"(25, 30, 60)",0.896969696969697,0.2299838298304276
141,"(25, 30, 70)",0.9333333333333335,0.1885618083164127
142,"(25, 30, 80)",0.9212121212121211,0.22611828007488044
143,"(25, 30, 90)",0.9575757575757575,0.1533225532202851
144,"(25, 35, 20)",0.8666666666666667,0.30084057323614205
145,"(25, 35, 30)",0.9515151515151516,0.15139389087026417
146,"(25, 35, 40)",0.9030303030303031,0.21547137981371126
147,"(25, 35, 50)",0.8909090909090908,0.23628592351052038
148,"(25, 35, 60)",0.9151515151515152,0.18060199303941016
149,"(25, 35, 70)",0.9515151515151515,0.11499191491521377
150,"(25, 35, 80)",0.9272727272727274,0.1327812260618584
151,"(25, 35, 90)",0.8969696969696969,0.22284577346485138
152,"(25, 40, 20)",0.9575757575757575,0.16352409167553988
153,"(25, 40, 30)",0.9272727272727272,0.19241827716833387
154,"(25, 40, 40)",0.9272727272727272,0.2085412185949728
155,"(25, 40, 50)",0.9454545454545454,0.13713586059375465
156,"(25, 40, 60)",0.9575757575757575,0.13054944986992736
157,"(25, 40, 70)",0.9636363636363636,0.11876313904403284
158,"(25, 40, 80)",0.9030303030303031,0.2501789992793975
159,"(25, 40, 90)",0.9454545454545454,0.15896820664974542
160,"(25, 45, 20)",0.9333333333333335,0.16080605044147395
161,"(25, 45, 30)",0.9212121212121211,0.23998775603907072
162,"(25, 45, 40)",0.9212121212121211,0.23998775603907072
163,"(25, 45, 50)",0.9272727272727274,0.16531129329679828
164,"(25, 45, 60)",0.9272727272727274,0.1838272834921588
165,"(25, 45, 70)",0.9212121212121211,0.14845392380504108
166,"(25, 45, 80)",0.9575757575757575,0.10285189544531598
167,"(25, 45, 90)",0.9090909090909091,0.21478842602023454
168,"(25, 50, 20)",0.896969696969697,0.21547137981371126
169,"(25, 50, 30)",0.9515151515151515,0.11499191491521377
170,"(25, 50, 40)",0.9636363636363637,0.08740730364761184
171,"(25, 50, 50)",0.9272727272727274,0.16531129329679828
172,"(25, 50, 60)",0.9272727272727274,0.17481460729522372
173,"(25, 50, 70)",0.9393939393939394,0.1444409125795513
174,"(25, 50, 80)",0.9393939393939394,0.11999387801953532
