,hidden_layer,Accuracy,Std
169,"(75, 40)",0.9515151515151515,0.11499191491521375
170,"(75, 45)",0.9575757575757575,0.11751951169494129
171,"(75, 50)",0.9515151515151515,0.11499191491521375
172,"(75, 55)",0.9575757575757577,0.13054944986992734
173,"(75, 60)",0.9575757575757575,0.11751951169494129
174,"(75, 65)",0.9393939393939394,0.10567027741916783
175,"(75, 70)",0.9393939393939394,0.1327812260618584
176,"(75, 75)",0.9333333333333335,0.15042028661807103
177,"(75, 80)",0.9575757575757577,0.10285189544531598
178,"(75, 85)",0.9575757575757575,0.13054944986992734
179,"(75, 90)",0.9454545454545454,0.12479551686044846
180,"(80, 20)",0.9212121212121214,0.18699695297626076
181,"(80, 25)",0.9272727272727272,0.2375262780880658
182,"(80, 30)",0.9515151515151515,0.16171714017122832
183,"(80, 35)",0.9393939393939394,0.16531129329679828
184,"(80, 40)",0.9515151515151515,0.16171714017122824
185,"(80, 45)",0.9454545454545454,0.15896820664974542
186,"(80, 50)",0.9454545454545454,0.15896820664974542
187,"(80, 55)",0.9636363636363637,0.11876313904403286
188,"(80, 60)",0.9515151515151515,0.18933938608258558
189,"(80, 65)",0.9636363636363636,0.11876313904403284
190,"(80, 70)",0.9333333333333335,0.17056057308448835
191,"(80, 75)",0.9333333333333335,0.150420286618071
192,"(80, 80)",0.9454545454545454,0.15896820664974548
193,"(80, 85)",0.9272727272727274,0.16531129329679828
194,"(80, 90)",0.9515151515151515,0.12827885144555587
195,"(85, 20)",0.9636363636363637,0.15427784316797402
196,"(85, 25)",0.9454545454545454,0.15896820664974548
197,"(85, 30)",0.9454545454545454,0.13713586059375463
198,"(85, 35)",0.9454545454545454,0.13713586059375465
199,"(85, 40)",0.9515151515151515,0.14031317457927542
200,"(85, 45)",0.9333333333333335,0.22019275302527214
201,"(85, 50)",0.9636363636363636,0.15427784316797405
202,"(85, 55)",0.9393939393939394,0.19241827716833385
203,"(85, 60)",0.9393939393939394,0.17481460729522375
204,"(85, 65)",0.9454545454545454,0.15896820664974548
205,"(85, 70)",0.9636363636363637,0.11876313904403286
206,"(85, 75)",0.9393939393939394,0.19241827716833385
207,"(85, 80)",0.9575757575757577,0.153322553220285
208,"(85, 85)",0.9333333333333335,0.19694638556693242
209,"(85, 90)",0.9454545454545454,0.19544867268602545
210,"(90, 20)",0.9272727272727274,0.16531129329679828
211,"(90, 25)",0.9454545454545454,0.13713586059375463
212,"(90, 30)",0.9454545454545454,0.13713586059375465
213,"(90, 35)",0.9393939393939394,0.1199938780195353
214,"(90, 40)",0.9272727272727274,0.1444409125795513
215,"(90, 45)",0.9393939393939394,0.1327812260618584
216,"(90, 50)",0.9636363636363637,0.11876313904403286
217,"(90, 55)",0.9454545454545454,0.12479551686044846
218,"(90, 60)",0.9515151515151515,0.12827885144555587
219,"(90, 65)",0.9212121212121214,0.19544867268602548
220,"(90, 70)",0.9333333333333335,0.17056057308448835
221,"(90, 75)",0.9454545454545454,0.15896820664974548
222,"(90, 80)",0.9333333333333335,0.17056057308448835
223,"(90, 85)",0.9272727272727274,0.14444091257955133
224,"(90, 90)",0.9515151515151515,0.09995407577254933
