,hidden_layer,Accuracy,Std
208,"(85, 85)",0.9878787878787879,0.0766612766101425
209,"(85, 90)",0.9818181818181819,0.11499191491521378
210,"(90, 20)",0.9393939393939394,0.1327812260618584
211,"(90, 25)",0.9878787878787879,0.05142594772265799
212,"(90, 30)",0.9636363636363636,0.10427060929748636
213,"(90, 35)",0.9757575757575758,0.08570991287109664
214,"(90, 40)",0.9818181818181819,0.05938156952201643
215,"(90, 45)",0.9818181818181819,0.08221006040151838
216,"(90, 50)",0.9818181818181819,0.05938156952201642
217,"(90, 55)",0.9818181818181819,0.08221006040151838
218,"(90, 60)",0.9757575757575758,0.08570991287109664
219,"(90, 65)",0.9878787878787879,0.0766612766101425
220,"(90, 70)",0.9818181818181819,0.08221006040151838
221,"(90, 75)",0.9696969696969698,0.08740730364761184
222,"(90, 80)",0.9818181818181819,0.08221006040151838
223,"(90, 85)",0.9696969696969698,0.11876313904403284
224,"(90, 90)",0.9818181818181819,0.08221006040151838
