,hidden_layer,Accuracy,Std
96,"(20, 80, 20)",0.9393939393939394,0.11999387801953532
97,"(20, 80, 30)",0.9151515151515153,0.18060199303941016
98,"(20, 80, 40)",0.9454545454545454,0.19544867268602545
99,"(20, 80, 50)",0.9575757575757575,0.13054944986992736
100,"(20, 80, 60)",0.9454545454545454,0.16882894881435295
101,"(20, 80, 70)",0.9272727272727272,0.23752627808806576
102,"(20, 80, 80)",0.9333333333333335,0.1885618083164127
103,"(20, 80, 90)",0.9151515151515152,0.22085899585804367
104,"(20, 85, 20)",0.9333333333333335,0.22741409744598445
105,"(20, 85, 30)",0.9393939393939394,0.17481460729522375
106,"(20, 85, 40)",0.9272727272727274,0.18382728349215882
107,"(20, 85, 50)",0.9212121212121211,0.21134055483833566
108,"(20, 85, 60)",0.9333333333333335,0.1608060504414739
109,"(20, 85, 70)",0.9090909090909091,0.2147884260202346
110,"(20, 85, 80)",0.9272727272727272,0.22350410805558515
111,"(20, 85, 90)",0.9454545454545454,0.17814470856604933
112,"(20, 90, 20)",0.896969696969697,0.3332782323604247
113,"(20, 90, 30)",0.9272727272727272,0.2753410107054678
114,"(20, 90, 40)",0.9333333333333335,0.17056057308448835
115,"(20, 90, 50)",0.9151515151515153,0.19769098703394047
116,"(20, 90, 60)",0.9515151515151515,0.18933938608258558
117,"(20, 90, 70)",0.9454545454545454,0.18699695297626076
118,"(20, 90, 80)",0.9272727272727274,0.20064176190602243
119,"(20, 90, 90)",0.9272727272727274,0.19241827716833387
120,"(25, 20, 20)",0.9090909090909091,0.20712736352284924
121,"(25, 20, 30)",0.9090909090909091,0.19088503936998327
122,"(25, 20, 40)",0.9030303030303031,0.2806263491585509
123,"(25, 20, 50)",0.8848484848484849,0.2484109276596266
124,"(25, 20, 60)",0.890909090909091,0.20712736352284922
125,"(25, 20, 70)",0.9212121212121214,0.23315617044450113
126,"(25, 20, 80)",0.896969696969697,0.2919174443343587
127,"(25, 20, 90)",0.8848484848484849,0.2959164997753625
128,"(25, 25, 20)",0.9151515151515152,0.21341596195950316
129,"(25, 25, 30)",0.8969696969696969,0.22284577346485138
130,"(25, 25, 40)",0.9212121212121214,0.15896820664974548
131,"(25, 25, 50)",0.9454545454545454,0.15896820664974548
132,"(25, 25, 60)",0.9030303030303028,0.22284577346485135
133,"(25, 25, 70)",0.896969696969697,0.23690691255384316
134,"(25, 25, 80)",0.8848484848484848,0.267217062849074
135,"(25, 25, 90)",0.8848484848484848,0.2731982465353853
136,"(25, 30, 20)",0.9393939393939394,0.08907235428302465
137,"(25, 30, 30)",0.9272727272727272,0.19241827716833385
138,"(25, 30, 40)",0.896969696969697,0.23690691255384322
139,"(25, 30, 50)",0.9090909090909091,0.2559843888720349
140,"(25, 30, 60)",0.9212121212121214,0.16882894881435295
141,"(25, 30, 70)",0.9212121212121211,0.1954486726860255
142,"(25, 30, 80)",0.9151515151515149,0.2904036012293561
143,"(25, 30, 90)",0.9333333333333335,0.19694638556693236
144,"(25, 35, 20)",0.8727272727272727,0.33371878540451405
145,"(25, 35, 30)",0.9333333333333335,0.16080605044147395
146,"(25, 35, 40)",0.8848484848484848,0.2610988997398548
147,"(25, 35, 50)",0.890909090909091,0.32297969925998127
148,"(25, 35, 60)",0.9151515151515152,0.17141982574219328
149,"(25, 35, 70)",0.9090909090909093,0.21478842602023454
150,"(25, 35, 80)",0.9151515151515153,0.205703790890632
151,"(25, 35, 90)",0.9030303030303028,0.2501789992793976
152,"(25, 40, 20)",0.9575757575757575,0.13054944986992736
153,"(25, 40, 30)",0.9272727272727274,0.18382728349215882
154,"(25, 40, 40)",0.9393939393939394,0.20854121859497277
155,"(25, 40, 50)",0.9272727272727274,0.23062178897503574
156,"(25, 40, 60)",0.9393939393939394,0.1327812260618584
157,"(25, 40, 70)",0.9393939393939394,0.16531129329679828
158,"(25, 40, 80)",0.9515151515151516,0.12827885144555587
159,"(25, 40, 90)",0.9090909090909093,0.182221774283308
160,"(25, 45, 20)",0.9393939393939394,0.20854121859497277
161,"(25, 45, 30)",0.9151515151515153,0.22085899585804358
162,"(25, 45, 40)",0.890909090909091,0.2293440961021152
163,"(25, 45, 50)",0.9393939393939394,0.16531129329679828
164,"(25, 45, 60)",0.9151515151515152,0.22085899585804364
165,"(25, 45, 70)",0.9393939393939394,0.16531129329679825
166,"(25, 45, 80)",0.9575757575757575,0.153322553220285
167,"(25, 45, 90)",0.9272727272727274,0.20854121859497277
168,"(25, 50, 20)",0.9212121212121214,0.15896820664974548
169,"(25, 50, 30)",0.9151515151515153,0.18933938608258558
170,"(25, 50, 40)",0.9393939393939394,0.1838272834921588
171,"(25, 50, 50)",0.9090909090909091,0.25598438887203484
172,"(25, 50, 60)",0.9393939393939394,0.16531129329679828
173,"(25, 50, 70)",0.9333333333333335,0.19694638556693242
174,"(25, 50, 80)",0.9454545454545454,0.15896820664974548
175,"(25, 50, 90)",0.9212121212121211,0.25940526738221453
176,"(25, 55, 20)",0.9151515151515153,0.2484109276596266
177,"(25, 55, 30)",0.9454545454545454,0.19544867268602545
178,"(25, 55, 40)",0.9636363636363636,0.13167006656000257
