,max_depth,min_samples_leaf,Accuracy,Std,Time_process
39,4.0,10.0,0.45454545454545453,0.16531129329679825,0.26385021209716797
40,4.0,11.0,0.46666666666666673,0.15569978883230456,0.23686456680297852
41,4.0,12.0,0.40606060606060607,0.1253827931247103,0.20388126373291016
42,4.0,13.0,0.3757575757575758,0.10356368176142462,0.26984643936157227
43,4.0,14.0,0.34545454545454546,0.07422696190252055,0.22487139701843262
44,4.0,15.0,0.34545454545454546,0.07422696190252055,0.27584075927734375
45,5.0,1.0,0.5939393939393939,0.2386062992124791,0.334808349609375
46,5.0,2.0,0.5757575757575758,0.22251587576588872,0.35379648208618164
47,5.0,3.0,0.5818181818181819,0.2328408813611945,0.3228158950805664
48,5.0,4.0,0.6,0.22741409744598448,0.2788400650024414
49,5.0,5.0,0.5878787878787878,0.22168898373541673,0.32980847358703613
50,5.0,6.0,0.5696969696969697,0.20765868726074926,0.21287870407104492
51,5.0,7.0,0.5454545454545454,0.1965730271542649,0.18491339683532715
52,5.0,8.0,0.5393939393939393,0.19990815154509872,0.16890335083007812
53,5.0,9.0,0.496969696969697,0.17376086287068426,0.2898132801055908
54,5.0,10.0,0.45454545454545453,0.16531129329679825,0.3188166618347168
55,5.0,11.0,0.46666666666666673,0.15569978883230456,0.24186086654663086
56,5.0,12.0,0.40606060606060607,0.1253827931247103,0.25231122970581055
57,5.0,13.0,0.3757575757575758,0.10356368176142462,0.19288849830627441
58,5.0,14.0,0.34545454545454546,0.07422696190252055,0.19589471817016602
59,5.0,15.0,0.34545454545454546,0.07422696190252055,0.23287391662597656
60,6.0,1.0,0.5878787878787879,0.25076558624942064,0.3268125057220459
61,6.0,2.0,0.5636363636363637,0.25954682551956193,0.39078783988952637
62,6.0,3.0,0.606060606060606,0.2369069125538432,0.5047223567962646
63,6.0,4.0,0.5818181818181818,0.22399658924334942,0.38777780532836914
64,6.0,5.0,0.5878787878787878,0.22168898373541673,0.3328089714050293
65,6.0,6.0,0.5696969696969697,0.20765868726074926,0.2488570213317871
66,6.0,7.0,0.5454545454545454,0.1965730271542649,0.2228713035583496
67,6.0,8.0,0.5393939393939393,0.19990815154509872,0.4767272472381592
68,6.0,9.0,0.496969696969697,0.17376086287068426,0.3088233470916748
69,6.0,10.0,0.45454545454545453,0.16531129329679825,0.28201723098754883
70,6.0,11.0,0.46666666666666673,0.15569978883230456,0.251859188079834
71,6.0,12.0,0.40606060606060607,0.1253827931247103,0.2828366756439209
72,6.0,13.0,0.3757575757575758,0.10356368176142462,0.30173826217651367
73,6.0,14.0,0.34545454545454546,0.07422696190252055,0.2945425510406494
74,6.0,15.0,0.34545454545454546,0.07422696190252055,0.26784706115722656
75,7.0,1.0,0.6181818181818183,0.23798974443723472,0.4937148094177246
76,7.0,2.0,0.5636363636363637,0.25954682551956193,0.6441428661346436
77,7.0,3.0,0.606060606060606,0.2369069125538432,0.6139359474182129
78,7.0,4.0,0.5818181818181818,0.22399658924334942,0.5437111854553223
79,7.0,5.0,0.5878787878787878,0.22168898373541673,0.5936601161956787
80,7.0,6.0,0.5696969696969697,0.20765868726074926,0.2794172763824463
81,7.0,7.0,0.5454545454545454,0.1965730271542649,0.24585914611816406
82,7.0,8.0,0.5393939393939393,0.19990815154509872,0.4237937927246094
83,7.0,9.0,0.496969696969697,0.17376086287068426,0.27884435653686523
84,7.0,10.0,0.45454545454545453,0.16531129329679825,0.3483083248138428
85,7.0,11.0,0.46666666666666673,0.15569978883230456,0.21187996864318848
86,7.0,12.0,0.40606060606060607,0.1253827931247103,0.28334808349609375
87,7.0,13.0,0.3757575757575758,0.10356368176142462,0.30182695388793945
88,7.0,14.0,0.34545454545454546,0.07422696190252055,0.28583598136901855
89,7.0,15.0,0.34545454545454546,0.07422696190252055,0.23386526107788086
90,8.0,1.0,0.6181818181818183,0.23798974443723472,0.34011054039001465
91,8.0,2.0,0.5636363636363637,0.25954682551956193,0.30382776260375977
92,8.0,3.0,0.606060606060606,0.2369069125538432,0.44878721237182617
93,8.0,4.0,0.5818181818181818,0.22399658924334942,0.2695612907409668
94,8.0,5.0,0.5878787878787878,0.22168898373541673,0.40177178382873535
95,8.0,6.0,0.5696969696969697,0.20765868726074926,0.24044322967529297
96,8.0,7.0,0.5454545454545454,0.1965730271542649,0.3028249740600586
97,8.0,8.0,0.5393939393939393,0.19990815154509872,0.21987533569335938
98,8.0,9.0,0.496969696969697,0.17376086287068426,0.28783679008483887
99,8.0,10.0,0.45454545454545453,0.16531129329679825,0.344799280166626
100,8.0,11.0,0.46666666666666673,0.15569978883230456,0.23343706130981445
101,8.0,12.0,0.40606060606060607,0.1253827931247103,0.23586559295654297
102,8.0,13.0,0.3757575757575758,0.10356368176142462,0.21187925338745117
103,8.0,14.0,0.34545454545454546,0.07422696190252055,0.18900799751281738
104,8.0,15.0,0.34545454545454546,0.07422696190252055,0.2388615608215332
105,9.0,1.0,0.6181818181818183,0.23798974443723472,0.27349257469177246
106,9.0,2.0,0.5636363636363637,0.25954682551956193,0.39976954460144043
107,9.0,3.0,0.606060606060606,0.2369069125538432,0.2731661796569824
108,9.0,4.0,0.5818181818181818,0.22399658924334942,0.18889307975769043
109,9.0,5.0,0.5878787878787878,0.22168898373541673,0.18989062309265137
110,9.0,6.0,0.5696969696969697,0.20765868726074926,0.17589759826660156
111,9.0,7.0,0.5454545454545454,0.1965730271542649,0.1799304485321045
112,9.0,8.0,0.5393939393939393,0.19990815154509872,0.1799004077911377
113,9.0,9.0,0.496969696969697,0.17376086287068426,0.1669294834136963
114,9.0,10.0,0.45454545454545453,0.16531129329679825,0.16863155364990234
115,9.0,11.0,0.46666666666666673,0.15569978883230456,0.15892982482910156
116,9.0,12.0,0.40606060606060607,0.1253827931247103,0.1508924961090088
117,9.0,13.0,0.3757575757575758,0.10356368176142462,0.21288180351257324
118,9.0,14.0,0.34545454545454546,0.07422696190252055,0.16190385818481445
119,9.0,15.0,0.34545454545454546,0.07422696190252055,0.16490483283996582
120,10.0,1.0,0.6181818181818183,0.23798974443723472,0.20488238334655762
121,10.0,2.0,0.5636363636363637,0.25954682551956193,0.21573567390441895
122,10.0,3.0,0.606060606060606,0.2369069125538432,0.1928703784942627
123,10.0,4.0,0.5818181818181818,0.22399658924334942,0.21587753295898438
124,10.0,5.0,0.5878787878787878,0.22168898373541673,0.23586201667785645
125,10.0,6.0,0.5696969696969697,0.20765868726074926,0.19788670539855957
126,10.0,7.0,0.5454545454545454,0.1965730271542649,0.17690277099609375
127,10.0,8.0,0.5393939393939393,0.19990815154509872,0.1759035587310791
128,10.0,9.0,0.496969696969697,0.17376086287068426,0.16586995124816895
129,10.0,10.0,0.45454545454545453,0.16531129329679825,0.15740728378295898
130,10.0,11.0,0.46666666666666673,0.15569978883230456,0.15191411972045898
131,10.0,12.0,0.40606060606060607,0.1253827931247103,0.17289948463439941
132,10.0,13.0,0.3757575757575758,0.10356368176142462,0.17487239837646484
133,10.0,14.0,0.34545454545454546,0.07422696190252055,0.14691638946533203
134,10.0,15.0,0.34545454545454546,0.07422696190252055,0.13892650604248047
135,11.0,1.0,0.6181818181818183,0.23798974443723472,0.21489715576171875
136,11.0,2.0,0.5636363636363637,0.25954682551956193,0.24286746978759766
137,11.0,3.0,0.606060606060606,0.2369069125538432,0.20588350296020508
138,11.0,4.0,0.5818181818181818,0.22399658924334942,0.21988248825073242
139,11.0,5.0,0.5878787878787878,0.22168898373541673,0.21387553215026855
140,11.0,6.0,0.5696969696969697,0.20765868726074926,0.20938873291015625
141,11.0,7.0,0.5454545454545454,0.1965730271542649,0.2099003791809082
142,11.0,8.0,0.5393939393939393,0.19990815154509872,0.4755716323852539
143,11.0,9.0,0.496969696969697,0.17376086287068426,0.47723937034606934
144,11.0,10.0,0.45454545454545453,0.16531129329679825,0.9498929977416992
145,11.0,11.0,0.46666666666666673,0.15569978883230456,0.735011100769043
146,11.0,12.0,0.40606060606060607,0.1253827931247103,0.35947465896606445
147,11.0,13.0,0.3757575757575758,0.10356368176142462,0.24286174774169922
148,11.0,14.0,0.34545454545454546,0.07422696190252055,0.26485252380371094
149,11.0,15.0,0.34545454545454546,0.07422696190252055,0.16990351676940918
150,12.0,1.0,0.6181818181818183,0.23798974443723472,0.27187299728393555
151,12.0,2.0,0.5636363636363637,0.25954682551956193,0.23834943771362305
152,12.0,3.0,0.606060606060606,0.2369069125538432,0.20189595222473145
153,12.0,4.0,0.5818181818181818,0.22399658924334942,0.32219552993774414
154,12.0,5.0,0.5878787878787878,0.22168898373541673,0.23760485649108887
155,12.0,6.0,0.5696969696969697,0.20765868726074926,0.3463475704193115
156,12.0,7.0,0.5454545454545454,0.1965730271542649,0.3967719078063965
157,12.0,8.0,0.5393939393939393,0.19990815154509872,0.28183913230895996
158,12.0,9.0,0.496969696969697,0.17376086287068426,0.4952256679534912
159,12.0,10.0,0.45454545454545453,0.16531129329679825,0.4240226745605469
160,12.0,11.0,0.46666666666666673,0.15569978883230456,0.37957191467285156
161,12.0,12.0,0.40606060606060607,0.1253827931247103,0.21287894248962402
162,12.0,13.0,0.3757575757575758,0.10356368176142462,0.2808377742767334
163,12.0,14.0,0.34545454545454546,0.07422696190252055,0.2548549175262451
164,12.0,15.0,0.34545454545454546,0.07422696190252055,0.15890812873840332
165,13.0,1.0,0.6181818181818183,0.23798974443723472,0.2908329963684082
166,13.0,2.0,0.5636363636363637,0.25954682551956193,0.5217010974884033
167,13.0,3.0,0.606060606060606,0.2369069125538432,0.4935314655303955
168,13.0,4.0,0.5818181818181818,0.22399658924334942,0.3744537830352783
169,13.0,5.0,0.5878787878787878,0.22168898373541673,0.2358839511871338
170,13.0,6.0,0.5696969696969697,0.20765868726074926,0.2998075485229492
171,13.0,7.0,0.5454545454545454,0.1965730271542649,0.33980393409729004
172,13.0,8.0,0.5393939393939393,0.19990815154509872,0.28383755683898926
173,13.0,9.0,0.496969696969697,0.17376086287068426,0.20888018608093262
174,13.0,10.0,0.45454545454545453,0.16531129329679825,0.2408616542816162
175,13.0,11.0,0.46666666666666673,0.15569978883230456,0.24086761474609375
176,13.0,12.0,0.40606060606060607,0.1253827931247103,0.19289064407348633
177,13.0,13.0,0.3757575757575758,0.10356368176142462,0.271712064743042
178,13.0,14.0,0.34545454545454546,0.07422696190252055,0.30182790756225586
179,13.0,15.0,0.34545454545454546,0.07422696190252055,0.2568511962890625
180,14.0,1.0,0.6181818181818183,0.23798974443723472,0.376298189163208
181,14.0,2.0,0.5636363636363637,0.25954682551956193,0.25803184509277344
182,14.0,3.0,0.606060606060606,0.2369069125538432,0.21888232231140137
183,14.0,4.0,0.5818181818181818,0.22399658924334942,0.21490788459777832
184,14.0,5.0,0.5878787878787878,0.22168898373541673,0.25384044647216797
185,14.0,6.0,0.5696969696969697,0.20765868726074926,0.22437644004821777
186,14.0,7.0,0.5454545454545454,0.1965730271542649,0.2608988285064697
187,14.0,8.0,0.5393939393939393,0.19990815154509872,0.2360520362854004
188,14.0,9.0,0.496969696969697,0.17376086287068426,0.19689154624938965
189,14.0,10.0,0.45454545454545453,0.16531129329679825,0.15694284439086914
190,14.0,11.0,0.46666666666666673,0.15569978883230456,0.20688748359680176
191,14.0,12.0,0.40606060606060607,0.1253827931247103,0.21198320388793945
192,14.0,13.0,0.3757575757575758,0.10356368176142462,0.27935028076171875
193,14.0,14.0,0.34545454545454546,0.07422696190252055,0.2590751647949219
194,14.0,15.0,0.34545454545454546,0.07422696190252055,0.21387696266174316
195,15.0,1.0,0.6181818181818183,0.23798974443723472,0.3687870502471924
196,15.0,2.0,0.5636363636363637,0.25954682551956193,0.2708451747894287
197,15.0,3.0,0.606060606060606,0.2369069125538432,0.20388197898864746
198,15.0,4.0,0.5818181818181818,0.22399658924334942,0.20029735565185547
199,15.0,5.0,0.5878787878787878,0.22168898373541673,0.19286775588989258
200,15.0,6.0,0.5696969696969697,0.20765868726074926,0.18491458892822266
201,15.0,7.0,0.5454545454545454,0.1965730271542649,0.17188096046447754
202,15.0,8.0,0.5393939393939393,0.19990815154509872,0.16792654991149902
203,15.0,9.0,0.496969696969697,0.17376086287068426,0.1600353717803955
204,15.0,10.0,0.45454545454545453,0.16531129329679825,0.1836564540863037
205,15.0,11.0,0.46666666666666673,0.15569978883230456,0.18089771270751953
206,15.0,12.0,0.40606060606060607,0.1253827931247103,0.14591503143310547
207,15.0,13.0,0.3757575757575758,0.10356368176142462,0.16490674018859863
208,15.0,14.0,0.34545454545454546,0.07422696190252055,0.15191078186035156
209,15.0,15.0,0.34545454545454546,0.07422696190252055,0.19588708877563477
