,max_depth,min_samples_leaf,Accuracy,Std,Time_process
92,13.0,9.0,0.5818181818181819,0.24959103372089697,0.18982148170471191
93,13.0,10.0,0.5818181818181819,0.22399658924334945,0.20500707626342773
94,13.0,11.0,0.5515151515151515,0.21666136886932702,0.1900486946105957
95,13.0,12.0,0.5636363636363636,0.23157543241870063,0.19038605690002441
96,14.0,5.0,0.5818181818181817,0.23968145373679017,0.20494484901428223
97,14.0,6.0,0.6,0.23952815570144856,0.21982121467590332
98,14.0,7.0,0.5818181818181817,0.23968145373679017,0.22981905937194824
99,14.0,8.0,0.5757575757575757,0.21885418285173078,0.20487284660339355
100,14.0,9.0,0.5818181818181819,0.24959103372089697,0.19521832466125488
101,14.0,10.0,0.5818181818181819,0.22399658924334945,0.20025086402893066
102,14.0,11.0,0.5515151515151515,0.21666136886932702,0.19464373588562012
103,14.0,12.0,0.5636363636363636,0.23157543241870063,0.19540190696716309
104,15.0,5.0,0.5818181818181817,0.23968145373679017,0.23495888710021973
105,15.0,6.0,0.6,0.23952815570144856,0.204758882522583
106,15.0,7.0,0.5818181818181817,0.23968145373679017,0.21989083290100098
107,15.0,8.0,0.5757575757575757,0.21885418285173078,0.19029808044433594
108,15.0,9.0,0.5818181818181819,0.24959103372089697,0.20964980125427246
109,15.0,10.0,0.5818181818181819,0.22399658924334945,0.20019888877868652
110,15.0,11.0,0.5515151515151515,0.21666136886932702,0.19028687477111816
111,15.0,12.0,0.5636363636363636,0.23157543241870063,0.22985196113586426
