,hidden_layer,Accuracy,Std,Time_train
167,"(70, 30, 80)",0.9272727272727274,0.10032088095301121,1.6035022735595703
168,"(70, 40, 20)",0.9090909090909091,0.11109274412014158,2.3975725173950195
169,"(70, 40, 40)",0.9212121212121211,0.07422696190252054,2.4928133487701416
170,"(70, 40, 60)",0.9333333333333335,0.06963106238227912,2.3006584644317627
171,"(70, 40, 80)",0.9090909090909091,0.11814296175526016,2.518425226211548
172,"(70, 50, 20)",0.9090909090909091,0.09958591954639384,2.7089767456054688
173,"(70, 50, 40)",0.9393939393939394,0.08265564664839914,2.3964157104492188
174,"(70, 50, 60)",0.9696969696969698,0.04370365182380592,2.8801393508911133
175,"(70, 50, 80)",0.8606060606060606,0.15942965379352614,2.284472942352295
176,"(70, 60, 20)",0.9515151515151515,0.08085857008561415,2.5414037704467773
177,"(70, 60, 40)",0.9636363636363636,0.05213530464874318,2.8551721572875977
178,"(70, 60, 60)",0.9030303030303031,0.1149919149152138,2.429525852203369
179,"(70, 60, 80)",0.9030303030303031,0.12181667419540473,2.278620958328247
180,"(70, 70, 20)",0.9393939393939394,0.07761362712039814,2.7935826778411865
181,"(70, 70, 40)",0.9212121212121214,0.11305914003744022,2.6439788341522217
182,"(70, 70, 60)",0.9212121212121211,0.09349847648813038,2.6446797847747803
183,"(70, 70, 80)",0.9393939393939394,0.08740730364761184,3.0470521450042725
184,"(70, 80, 20)",0.9393939393939394,0.11531089448751787,3.687246799468994
185,"(70, 80, 40)",0.896969696969697,0.1282788514455559,2.784536361694336
186,"(70, 80, 60)",0.9636363636363637,0.052135304648743185,3.2128658294677734
187,"(70, 80, 80)",0.9272727272727274,0.09620913858416694,3.0892980098724365
188,"(70, 90, 20)",0.9636363636363636,0.05938156952201642,3.8500781059265137
189,"(70, 90, 40)",0.9454545454545454,0.06856793029687731,3.378451347351074
190,"(70, 90, 60)",0.9393939393939394,0.0663906130309292,2.862720012664795
191,"(70, 90, 80)",0.9272727272727274,0.10032088095301121,2.7570276260375977
192,"(80, 20, 20)",0.9272727272727274,0.0919136417460794,1.8769257068634033
193,"(80, 20, 40)",0.9333333333333332,0.09847319278346618,1.9668731689453125
194,"(80, 20, 60)",0.9454545454545457,0.07422696190252054,1.8490746021270752
195,"(80, 20, 80)",0.896969696969697,0.10391774666352876,1.835080862045288
196,"(80, 30, 20)",0.9454545454545454,0.05554637206007078,2.644841194152832
197,"(80, 30, 40)",0.9151515151515153,0.11751951169494129,1.7138431072235107
198,"(80, 30, 60)",0.9090909090909091,0.1146720480510576,1.8955442905426025
199,"(80, 30, 80)",0.9151515151515153,0.13659912326769266,1.9435114860534668
200,"(80, 40, 20)",0.9454545454545457,0.07948410332487274,2.389542579650879
201,"(80, 40, 40)",0.9090909090909093,0.10356368176142462,1.9701197147369385
