,hidden_layer,Accuracy,Std,Time_train
176,"(70, 60, 20)",0.9636363636363636,0.06583503328000129,0.5567469596862793
177,"(70, 60, 40)",0.9636363636363636,0.05938156952201642,0.7169735431671143
178,"(70, 60, 60)",0.9212121212121214,0.09772433634301274,0.728330135345459
179,"(70, 60, 80)",0.9575757575757577,0.05875975584747064,0.8553211688995361
180,"(70, 70, 20)",0.9515151515151515,0.09466969304129279,0.5526833534240723
181,"(70, 70, 40)",0.9696969696969696,0.05938156952201642,0.7255680561065674
182,"(70, 70, 60)",0.9636363636363637,0.052135304648743185,0.768214225769043
183,"(70, 70, 80)",0.9454545454545454,0.07948410332487274,0.7499086856842041
184,"(70, 80, 20)",0.9333333333333335,0.08989331499509895,0.7051351070404053
185,"(70, 80, 40)",0.9515151515151515,0.07569694543513211,0.7302529811859131
186,"(70, 80, 60)",0.9454545454545454,0.09772433634301272,0.7669622898101807
187,"(70, 80, 80)",0.9515151515151515,0.07015658728963771,0.7950253486633301
188,"(70, 90, 20)",0.9636363636363637,0.052135304648743185,0.7996387481689453
189,"(70, 90, 40)",0.9454545454545454,0.09772433634301272,0.8090319633483887
190,"(70, 90, 60)",0.9454545454545454,0.07948410332487274,0.7915925979614258
191,"(70, 90, 80)",0.9393939393939394,0.08265564664839914,0.8126981258392334
192,"(80, 20, 20)",0.9515151515151515,0.06413942572277793,0.4377405643463135
193,"(80, 20, 40)",0.9333333333333335,0.07521014330903547,0.5347089767456055
194,"(80, 20, 60)",0.9151515151515152,0.10285189544531602,0.46372318267822266
195,"(80, 20, 80)",0.9393939393939394,0.08265564664839914,0.5347607135772705
196,"(80, 30, 20)",0.9575757575757575,0.06527472493496368,0.5093910694122314
197,"(80, 30, 40)",0.9575757575757577,0.08176204583776996,0.5459582805633545
198,"(80, 30, 60)",0.9515151515151515,0.08085857008561416,0.5668730735778809
199,"(80, 30, 80)",0.9575757575757575,0.06527472493496368,0.6094439029693604
200,"(80, 40, 20)",0.9575757575757575,0.07666127661014255,0.5258755683898926
201,"(80, 40, 40)",0.9575757575757575,0.0766612766101425,0.5194919109344482
202,"(80, 40, 60)",0.9575757575757575,0.08176204583776994,0.7269408702850342
203,"(80, 40, 80)",0.9636363636363637,0.052135304648743185,0.7703869342803955
204,"(80, 50, 20)",0.9696969696969696,0.04370365182380592,0.5963551998138428
205,"(80, 50, 40)",0.9454545454545454,0.06239775843022423,0.6866497993469238
206,"(80, 50, 60)",0.9515151515151515,0.06413942572277793,0.6772167682647705
207,"(80, 50, 80)",0.9515151515151515,0.057495957457606876,0.7352192401885986
208,"(80, 60, 20)",0.9636363636363637,0.05938156952201643,0.6480660438537598
209,"(80, 60, 40)",0.9454545454545454,0.06856793029687731,0.704226016998291
210,"(80, 60, 60)",0.9393939393939394,0.08740730364761186,0.730443000793457
211,"(80, 60, 80)",0.9515151515151515,0.06413942572277793,0.8258557319641113
212,"(80, 70, 20)",0.9393939393939394,0.09620913858416692,0.7903017997741699
213,"(80, 70, 40)",0.9636363636363637,0.07713892158398701,0.7016067504882812
214,"(80, 70, 60)",0.9696969696969698,0.04370365182380592,0.7701897621154785
215,"(80, 70, 80)",0.9636363636363637,0.05938156952201643,0.7810578346252441
216,"(80, 80, 20)",0.9818181818181819,0.05749595745760689,0.7384328842163086
217,"(80, 80, 40)",0.9575757575757575,0.0766612766101425,0.8117349147796631
218,"(80, 80, 60)",0.9515151515151515,0.07569694543513211,0.7820515632629395
219,"(80, 80, 80)",0.9272727272727272,0.11876313904403288,0.8016974925994873
220,"(80, 90, 20)",0.9272727272727274,0.07222045628977565,0.8295822143554688
221,"(80, 90, 40)",0.9515151515151515,0.057495957457606876,0.8203997611999512
222,"(80, 90, 60)",0.9515151515151515,0.07569694543513207,0.8587934970855713
223,"(80, 90, 80)",0.9575757575757575,0.06527472493496368,0.8435211181640625
224,"(90, 20, 20)",0.9333333333333335,0.0635641726163728,0.5380823612213135
225,"(90, 20, 40)",0.9272727272727274,0.07761362712039814,0.552680492401123
226,"(90, 20, 60)",0.9272727272727274,0.10032088095301121,0.5108082294464111
227,"(90, 20, 80)",0.9212121212121214,0.08441447440717649,0.6054544448852539
228,"(90, 30, 20)",0.9030303030303031,0.14031317457927545,0.5527505874633789
229,"(90, 30, 40)",0.9454545454545454,0.08907235428302467,0.5517024993896484
230,"(90, 30, 60)",0.9272727272727274,0.10427060929748638,0.642364501953125
231,"(90, 30, 80)",0.9515151515151515,0.05749595745760688,0.7049610614776611
232,"(90, 40, 20)",0.9454545454545454,0.06856793029687731,0.5702908039093018
233,"(90, 40, 40)",0.9636363636363637,0.052135304648743185,0.668342113494873
234,"(90, 40, 60)",0.9515151515151515,0.08085857008561415,0.6935503482818604
235,"(90, 40, 80)",0.9454545454545454,0.07948410332487274,0.7747929096221924
236,"(90, 50, 20)",0.9636363636363637,0.05938156952201643,0.6721386909484863
237,"(90, 50, 40)",0.9575757575757575,0.058759755847470646,0.7235968112945557
238,"(90, 50, 60)",0.9575757575757577,0.07666127661014253,0.7772042751312256
239,"(90, 50, 80)",0.9333333333333335,0.11370704872299223,0.7696003913879395
240,"(90, 60, 20)",0.9393939393939394,0.07761362712039817,0.7808396816253662
241,"(90, 60, 40)",0.9454545454545454,0.07948410332487274,0.7082738876342773
242,"(90, 60, 60)",0.9696969696969698,0.04370365182380592,0.8212535381317139
243,"(90, 60, 80)",0.9515151515151515,0.06413942572277793,0.9302763938903809
244,"(90, 70, 20)",0.9515151515151515,0.08085857008561415,0.7403841018676758
245,"(90, 70, 40)",0.9333333333333335,0.08040302522073697,0.784752368927002
246,"(90, 70, 60)",0.9636363636363637,0.04370365182380592,0.8264539241790771
247,"(90, 70, 80)",0.9393939393939394,0.09620913858416692,0.8290138244628906
248,"(90, 80, 20)",0.9515151515151515,0.04997703788627467,0.7922308444976807
249,"(90, 80, 40)",0.9636363636363636,0.06583503328000129,0.7855973243713379
250,"(90, 80, 60)",0.9515151515151515,0.06413942572277793,0.7945318222045898
251,"(90, 80, 80)",0.9575757575757575,0.05142594772265799,0.8587419986724854
252,"(90, 90, 20)",0.9151515151515152,0.11751951169494132,0.8254680633544922
253,"(90, 90, 40)",0.9696969696969698,0.05938156952201642,0.8923873901367188
254,"(90, 90, 60)",0.9454545454545454,0.06239775843022423,0.8390927314758301
255,"(90, 90, 80)",0.9575757575757575,0.06527472493496368,0.8719191551208496
